panel,variable,h,point,lo68,hi68,lo90,hi90
fiscal_114,asset_ibov,30,-0.7461198047342121,-1.3040679144884852,2.0282777962846765,-2.1568966846453193,3.5170113551803714
fiscal_114,asset_ibov,31,-0.881774315483119,-1.3788546977400178,1.8855269233087972,-2.2537205045944533,3.401498829085938
fiscal_114,asset_ibov,32,-1.0057722374422375,-1.4801154702966741,1.7610066256483823,-2.3701661978779454,3.326453575999176
fiscal_114,asset_ibov,33,-1.1179146654587366,-1.5843805073261217,1.6272498015089427,-2.4787714404281784,3.1139792018712646
fiscal_114,asset_ibov,34,-1.2179929629675645,-1.653825833067032,1.4893832267366762,-2.57421051068013,3.0134514331453155
fiscal_114,asset_ibov,35,-1.3059707745349631,-1.708959267241553,1.3711217700934284,-2.6610514238569363,2.8825016773012044
fiscal_114,asset_ibov,36,-1.3819809648774655,-1.7647379242206496,1.2776503404152892,-2.7111992943057874,2.765965477819358
fiscal_114,asset_ibov,37,-1.4462057084110034,-1.81070659420661,1.1827081151107885,-2.7474587502856784,2.6691386093098624
fiscal_114,asset_ibov,38,-1.4989011755896926,-1.8664915602568302,1.0719497862818739,-2.7499426731908905,2.562394466251247
fiscal_114,asset_ibov,39,-1.5404219040180185,-1.8811188760897999,0.9931705622107447,-2.777018914472525,2.459573433751777
fiscal_114,asset_ibov,40,-1.571176589071892,-1.9072441531945372,0.9194985274073793,-2.767317312674072,2.358125258408932
fiscal_114,asset_ibov,41,-1.5916158504778473,-1.9559699789831582,0.8617329156764056,-2.853174335393278,2.1731571594825416
fiscal_114,asset_ibov,42,-1.6022420683025684,-1.9599720439266157,0.7920344706697056,-2.851676434160425,2.052815502193154
fiscal_114,asset_ibov,43,-1.6035956849835065,-1.941052548955997,0.7032584834999397,-2.8317784591837207,2.0159951422097175
fiscal_114,asset_ibov,44,-1.5962422051810377,-1.9310111192619097,0.6524170521697954,-2.753189658730088,1.9423503121706396
fiscal_114,asset_ibov,45,-1.5807716226448894,-1.8970868535018723,0.5904448136868932,-2.7805580813343633,1.8820519376706342
fiscal_114,asset_ibov,46,-1.5577931477682547,-1.8860353359653061,0.5405147172945002,-2.7893725178067856,1.8372615455043333
fiscal_114,asset_ibov,47,-1.5279267184641068,-1.8426083442581496,0.5040626331575744,-2.730272774924487,1.7466451328543817
fiscal_114,asset_ibov,48,-1.491798946616358,-1.7781313213411398,0.47710652504392775,-2.6718308349526696,1.6700497364393916
fiscal_114,cambio_usd,0,0.14410478457411985,0.10701876559411393,0.17568806583172009,0.08500263060945944,0.20266163059975859
fiscal_114,cambio_usd,1,0.1488988305541003,0.10199620028445908,0.19959257605053612,0.0722694357193492,0.2361157377821164
fiscal_114,cambio_usd,2,0.11305314457087268,0.07021475539729315,0.17440325372361007,0.03321333947860866,0.2149106472881025
fiscal_114,cambio_usd,3,0.10826138072954765,0.05863626209306931,0.17053874531089266,0.029130757425233935,0.20940181413522233
fiscal_114,cambio_usd,4,0.0905514272640074,0.03939143080488811,0.16010794214958257,0.004596500867212059,0.19792634109693213
fiscal_114,cambio_usd,5,0.05743371733301431,0.008967076862012289,0.13434860265636944,-0.03276575927722272,0.1709897575666765
fiscal_114,cambio_usd,6,0.04208846042519526,-0.004868158331832705,0.12430668408143546,-0.05101962818385412,0.1624882708920548
fiscal_114,cambio_usd,7,0.027965232979233305,-0.021997170798666792,0.11147438232136968,-0.06214509729290498,0.15134065403765443
fiscal_114,cambio_usd,8,0.0073803913153987375,-0.042802541942057105,0.09639529801564244,-0.08633873884361014,0.14026192751807712
fiscal_114,cambio_usd,9,-0.007022936891022254,-0.055739605755401066,0.08354012251117039,-0.09884457533822533,0.13229495636630978
fiscal_114,cambio_usd,10,-0.018322909606210493,-0.06599064772658056,0.07291987207359575,-0.1080555566962905,0.12299190543399495
fiscal_114,cambio_usd,11,-0.031066854650751746,-0.07654063597442333,0.06217401291443078,-0.12219553620559483,0.10688510188755289
fiscal_114,cambio_usd,12,-0.041623870836534176,-0.08757962671091762,0.05181971724779878,-0.13044584854251054,0.1011257524398679
fiscal_114,cambio_usd,13,-0.049975165831894514,-0.09553638295694994,0.04156843301521091,-0.13971063816901955,0.08871003524607222
fiscal_114,cambio_usd,14,-0.057784301786332995,-0.10240530446336048,0.03403682287509477,-0.14982678431418311,0.07834975900399724
fiscal_114,cambio_usd,15,-0.06447875962752267,-0.10828820989018798,0.026204112718538883,-0.15617320551402972,0.07123998715820735
fiscal_114,cambio_usd,16,-0.06963256820770908,-0.11411042207598339,0.018310904630483002,-0.16770852022770316,0.06533013705459009
fiscal_114,cambio_usd,17,-0.0737602916674814,-0.11934012523596184,0.012048832772186595,-0.1715629910913872,0.05827492389497925
fiscal_114,cambio_usd,18,-0.07698345582698804,-0.1223762748570273,0.006882473221127288,-0.18176817437285564,0.04911541253612717
fiscal_114,cambio_usd,19,-0.07913174976200692,-0.12541676487548817,0.0015234787235400681,-0.1809979848962762,0.044458826015169865
fiscal_114,cambio_usd,20,-0.08034333345573044,-0.12732113052902239,2.944063795379605e-4,-0.181788294668383,0.039326200922574335
fiscal_114,cambio_usd,21,-0.08079183941267201,-0.1295632107600998,-0.0016621060314008116,-0.18385732069072447,0.03806316506442729
fiscal_114,cambio_usd,22,-0.08047938946699404,-0.13030691173550613,-0.0051889590527269885,-0.18700584157960745,0.037648628525647744
fiscal_114,cambio_usd,23,-0.07945692594198005,-0.1296124505318252,-0.005110922013078351,-0.18396652667403654,0.036042001237912
fiscal_114,cambio_usd,24,-0.07784212541420091,-0.1299786232539316,-0.0054946870111335176,-0.1831343707978217,0.03582059992544574
fiscal_114,cambio_usd,25,-0.07569323614867826,-0.1289064680225353,-0.004434787565724647,-0.1820672097570443,0.03454321523575427
fiscal_114,cambio_usd,26,-0.0730555065684922,-0.1257371995024803,-0.005631139371224287,-0.18103354658091003,0.03484422851497185
fiscal_114,cambio_usd,27,-0.07000498844412746,-0.12140765931929391,-0.003522169945587684,-0.17820459518121637,0.03701887723961409
fiscal_114,cambio_usd,28,-0.06660464976502653,-0.11867395891358334,-0.003247575263204093,-0.17589067855733054,0.036982881967594146
fiscal_114,cambio_usd,29,-0.06290229832711754,-0.11689556143520605,-0.0017165136533663543,-0.17070742767552974,0.04010113440743527
fiscal_114,cambio_usd,30,-0.05895315522684534,-0.11374538917803305,-9.32565609417828e-4,-0.16356835855428972,0.041568495783103364
fiscal_114,cambio_usd,31,-0.054810830210251085,-0.10951695647974542,5.562813342320203e-4,-0.15837038044729898,0.04173501964455191
fiscal_114,cambio_usd,32,-0.05052038276186759,-0.104539459996431,0.003247346814179361,-0.15548249740597722,0.04622309628256388
fiscal_114,cambio_usd,33,-0.04612574291984492,-0.10022661146634051,0.006754707063117456,-0.15065404827571743,0.0475683868540426
fiscal_114,cambio_usd,34,-0.041669893129405236,-0.09577447370023784,0.010814793865811224,-0.14607655562269492,0.04764534112378995
fiscal_114,cambio_usd,35,-0.037191267205786305,-0.0909960339228803,0.013947481237072927,-0.14251484634939396,0.0478184993917407
fiscal_114,cambio_usd,36,-0.032725218704829424,-0.08738796718587756,0.017123224249055748,-0.136985499549094,0.05207787797602732
fiscal_114,cambio_usd,37,-0.028305177364152754,-0.08391663338554622,0.01962496006220986,-0.13406440891560834,0.0548295723798872
fiscal_114,cambio_usd,38,-0.023961489649155465,-0.07985495233775584,0.024344116392540003,-0.1281939548901594,0.0571990960224287
fiscal_114,cambio_usd,39,-0.01972138183563395,-0.07639141148317326,0.027603919522067137,-0.12513531303708955,0.05845513291437974
fiscal_114,cambio_usd,40,-0.01560959517094313,-0.07508699921666294,0.03017853958181015,-0.12013882128720738,0.06206755329962113
fiscal_114,cambio_usd,41,-0.011648198913730465,-0.07163341888127786,0.03420784666721923,-0.11469487002940927,0.06709667866218066
fiscal_114,cambio_usd,42,-0.007856434060552281,-0.06764064546794894,0.037913447409781725,-0.10918306454689176,0.07147332236711096
fiscal_114,cambio_usd,43,-0.00425096834757805,-0.06420463417845446,0.03982754710202576,-0.10608986592629929,0.07561504834761879
fiscal_114,cambio_usd,44,-8.459786061903089e-4,-0.06014175373276093,0.04405767790971232,-0.10058536865159037,0.07847201924617676
fiscal_114,cambio_usd,45,0.00234687721856027,-0.05637328646206006,0.045345046332107536,-0.09492579565712489,0.0835319689070528
fiscal_114,cambio_usd,46,0.005318335020975047,-0.05271560422849689,0.04690917442037728,-0.09170421506676116,0.08616493221209649
fiscal_114,cambio_usd,47,0.008061391845959226,-0.049616963471436,0.049414626880598056,-0.08729209624892284,0.08968708895586418
fiscal_114,cambio_usd,48,0.010571233939220721,-0.045349835443476025,0.051112876159572745,-0.0847088209179518,0.09236761418766085
fiscal_114,embi_perc,0,0.22042048535367556,0.1673521462740406,0.28779639054181827,0.12732749067496268,0.3564245375243493
fiscal_114,embi_perc,1,0.21906450864764143,0.14700187424402805,0.30831152486530217,0.098013729031396,0.3755938053304295
fiscal_114,embi_perc,2,0.13502468037803902,0.07172285298723328,0.24032905810154928,0.028398564423362443,0.3037715353065141
fiscal_114,embi_perc,3,0.18755540206636517,0.11424025269965714,0.28179811219282924,0.07450069537585849,0.34845201021566546
fiscal_114,embi_perc,4,0.18173260312415745,0.10604276503650548,0.27916127209222175,0.052861212081746066,0.34358225647220897
fiscal_114,embi_perc,5,0.1422077000788726,0.06919404590190556,0.2379801540629831,0.01581375735917555,0.30605968376586123
fiscal_114,embi_perc,6,0.13527569332371164,0.06376488968075635,0.23922798640827928,0.010584683608161796,0.30664905026652906
fiscal_114,embi_perc,7,0.12438437758487933,0.05826039716069116,0.22980653408130927,0.00577619124254045,0.30436960252688805
fiscal_114,embi_perc,8,0.09776727799139494,0.03404267874048069,0.21717767341002098,-0.015495810854285565,0.28650922696599607
fiscal_114,embi_perc,9,0.07782349960803667,0.019606395520389078,0.20614853524825294,-0.032930391136383574,0.2743725517108565
fiscal_114,embi_perc,10,0.061056551514453286,0.006105022663304456,0.19365270302546378,-0.04477791876401009,0.26812307487549547
fiscal_114,embi_perc,11,0.040292441045839594,-0.008309629216961443,0.18175464382474124,-0.05853302183723651,0.2577865525202491
fiscal_114,embi_perc,12,0.020592925121642135,-0.022938892429302103,0.16860954594636396,-0.077545001296336,0.24659738511106724
fiscal_114,embi_perc,13,0.0036356747163739257,-0.0379716103979472,0.155093745821151,-0.09882630091572915,0.23515141494887914
fiscal_114,embi_perc,14,-0.012931372713459108,-0.050597559488063076,0.1416424236750191,-0.11779795722702335,0.22199202794534184
fiscal_114,embi_perc,15,-0.028811360032483826,-0.06325336961104788,0.12579950535905934,-0.13229256087367772,0.210206109115669
fiscal_114,embi_perc,16,-0.042624163953217664,-0.07685985784955095,0.10918102370703743,-0.14770989541565224,0.19264299530111437
fiscal_114,embi_perc,17,-0.05493695104140043,-0.09097713502651586,0.09582439893865734,-0.16454734326802364,0.1766658488795729
fiscal_114,embi_perc,18,-0.06616707621720253,-0.10224741789303249,0.08222416621091083,-0.17402497948881684,0.15519248639766003
fiscal_114,embi_perc,19,-0.07581100024012885,-0.11549164056684906,0.07023193498202991,-0.18498285743792123,0.14637253799459443
fiscal_114,embi_perc,20,-0.08392434727098412,-0.1235047475606578,0.05542765983251016,-0.19466999003103963,0.1439195292013894
fiscal_114,embi_perc,21,-0.09082745869524564,-0.13190775691709458,0.047430382084717664,-0.20817495022464194,0.1401108133926785
fiscal_114,embi_perc,22,-0.09645521095443847,-0.14094421148270606,0.03881901183784295,-0.21741306058497198,0.12236901332898537
fiscal_114,embi_perc,23,-0.1008033324885247,-0.14768234018772086,0.029500463246679605,-0.22407543593545914,0.11098911121026077
fiscal_114,embi_perc,24,-0.10404808474534749,-0.15532246859341683,0.020303148513575033,-0.23441751654860774,0.10140859129799915
fiscal_114,embi_perc,25,-0.10625966367499104,-0.16056736909946437,0.014541361523817768,-0.23727654427358957,0.0965501029729264
fiscal_114,embi_perc,26,-0.10747057948488124,-0.16498240368881595,0.008029221149650429,-0.23980862009059883,0.08953625305927398
fiscal_114,embi_perc,27,-0.10778241297858122,-0.16882321142395992,0.0037867185645870855,-0.24830942695377345,0.08035325742947434
fiscal_114,embi_perc,28,-0.10728365262138743,-0.16829074987067077,0.0017116707039726022,-0.24785391433927847,0.07133919007778763
fiscal_114,embi_perc,29,-0.10603252760334618,-0.16924578253151173,-3.628841551953539e-4,-0.24688237632481086,0.06613866961709965
fiscal_114,embi_perc,30,-0.10410274268313441,-0.17105683034948843,-0.0017378139331688486,-0.24451865286488259,0.06378766773822293
fiscal_114,embi_perc,31,-0.1015720452808581,-0.16646365616302033,-0.0034871012963869057,-0.24443623601133205,0.05972487714571412
fiscal_114,embi_perc,32,-0.09850455866769435,-0.16607597758059678,-0.0014804984185676049,-0.24592319251491435,0.05530805590025812
fiscal_114,embi_perc,33,-0.09496338501837694,-0.16743690387403112,-0.0017633770242962603,-0.23829579774785598,0.05278795482479573
fiscal_114,embi_perc,34,-0.09101386303431133,-0.16737961857694894,-0.0015289152356949953,-0.23140562727427788,0.05016520439465839
fiscal_114,embi_perc,35,-0.08671597926267532,-0.1612776285505494,2.9782330927041316e-4,-0.2268084086709435,0.0528180584036953
fiscal_114,embi_perc,36,-0.08212586591634514,-0.15671929077933794,0.003575650326920984,-0.224689679749704,0.0465785475734003
fiscal_114,embi_perc,37,-0.07729885986768091,-0.1529239353878915,0.006764579295328326,-0.2256666878938714,0.048004942296536984
fiscal_114,embi_perc,38,-0.07228740961446933,-0.14714818200762425,0.009006714403137012,-0.22254118442884135,0.050849767494393266
fiscal_114,embi_perc,39,-0.06714038573585353,-0.14464013733419054,0.01055159934945768,-0.21824173532149174,0.05266673327204866
fiscal_114,embi_perc,40,-0.06190433918683355,-0.13906513179905888,0.013351838574653236,-0.21327103758213536,0.0545713990808955
fiscal_114,embi_perc,41,-0.056623218689898995,-0.13443232494610718,0.01783720636129702,-0.21536781261279989,0.05347555090936406
fiscal_114,embi_perc,42,-0.051337790579409986,-0.12980876973706873,0.022073148215760237,-0.20569476250197166,0.056243772914435254
fiscal_114,embi_perc,43,-0.046085954346940954,-0.1250373414477464,0.025875528841809756,-0.20271632428853728,0.06329738482121988
fiscal_114,embi_perc,44,-0.04090282558423536,-0.12142591718735787,0.030402217992297295,-0.19231924202919087,0.06917981250089032
fiscal_114,embi_perc,45,-0.03582049441117957,-0.11638856412863105,0.03345168206359734,-0.18963245305487825,0.07423322110203921
fiscal_114,embi_perc,46,-0.03086805897834383,-0.11258290534794477,0.037319619005411836,-0.18230085916305785,0.08109262555233125
fiscal_114,embi_perc,47,-0.026071722558719933,-0.107923368028363,0.039578700937105714,-0.1769479148389273,0.0881593903355245
fiscal_114,embi_perc,48,-0.021454754401016782,-0.10298511455552666,0.04435645475071543,-0.17012475625246376,0.09267671174860855
fiscal_114,cds_5y,0,28.369601311111516,21.827634800107287,35.33726820739687,18.0406928253775,41.72531083892347
fiscal_114,cds_5y,1,28.8858833408831,20.622857295676337,37.727158170858594,15.046139117872208,44.68292324327709
fiscal_114,cds_5y,2,20.262039545165276,12.622417500089735,30.675240492328793,7.173755181487084,38.413973440801776
fiscal_114,cds_5y,3,25.486874409374423,16.898496435033536,35.09370225310203,11.155686102319573,42.0384145881373
fiscal_114,cds_5y,4,24.505333007912085,15.150103364553917,34.80935255473895,8.936155196484341,41.95891146989793
fiscal_114,cds_5y,5,19.740499701979836,10.586006425413872,30.06036333434325,4.7895539356670875,37.764022856449216
fiscal_114,cds_5y,6,18.703905602718223,10.428015083455168,30.21435948070967,3.5713158444614495,38.037709599192105
fiscal_114,cds_5y,7,17.17381739063853,9.218006582417777,30.197133660484425,2.437496583365323,37.388744867982574
fiscal_114,cds_5y,8,13.858748420464009,6.556494903216178,28.27030276228249,-0.05748710535934026,36.020462540913044
fiscal_114,cds_5y,9,11.36115179098905,4.568970370279189,27.03132108757298,-1.7879665530332656,35.393986894697086
fiscal_114,cds_5y,10,9.205341329254363,2.978863330373606,25.777625386584088,-3.2591382653510155,34.85636195402368
fiscal_114,cds_5y,11,6.564465138594567,1.0785257339416547,24.153506625574472,-5.37531215525566,33.30248541567946
fiscal_114,cds_5y,12,4.071677091801832,-1.019679405668666,22.697625282688204,-7.716770230276543,32.67826180200173
fiscal_114,cds_5y,13,1.8833193913194266,-2.7962678620746475,21.00479212904652,-10.03456877500578,31.38156872362908
fiscal_114,cds_5y,14,-0.2776794011663506,-4.349502965388474,19.078317930684022,-12.285819456316426,30.088637189462325
fiscal_114,cds_5y,15,-2.3501945746077104,-6.250484658958947,16.989115290501307,-14.042894325640045,28.404303125337403
fiscal_114,cds_5y,16,-4.183453175274572,-7.633758227148514,15.684113411239434,-16.14388261595664,27.663091874107533
fiscal_114,cds_5y,17,-5.846065940830011,-8.836849544947318,13.905099334414698,-17.89585636762425,25.2686076225414
fiscal_114,cds_5y,18,-7.375990405735987,-10.422791970028037,12.122918491472314,-19.202824890096956,23.607036778225364
fiscal_114,cds_5y,19,-8.714973699786304,-12.020452351959275,10.621042738965945,-20.673562647809156,21.59716684202828
fiscal_114,cds_5y,20,-9.870662384469272,-13.686358166690257,9.269317334157915,-21.967548966251634,20.55957431573402
fiscal_114,cds_5y,21,-10.876581179786154,-14.703976428492133,7.6663534861397515,-23.322004212076585,19.296881749879557
fiscal_114,cds_5y,22,-11.723763205285698,-15.59444354544511,6.418630557672178,-24.506040419575516,17.720290778769844
fiscal_114,cds_5y,23,-12.41177861328765,-16.735549975054038,5.183404874534699,-25.57595117279621,16.384258483494843
fiscal_114,cds_5y,24,-12.959886079257792,-17.619641870843324,4.324229980410876,-26.327494943526048,15.308984693898422
fiscal_114,cds_5y,25,-13.375207124971487,-18.65759472070953,3.177299354339559,-27.378446690341296,13.798806096704897
fiscal_114,cds_5y,26,-13.66129471252492,-19.517045432238053,2.456097344380851,-28.041602297131554,12.628572235737215
fiscal_114,cds_5y,27,-13.829637927670722,-19.770269743809447,1.7474709152083572,-28.331332090101192,12.081871172596758
fiscal_114,cds_5y,28,-13.890114415610137,-19.951295117272576,1.1562134129121886,-29.042096921819248,11.349351355950972
fiscal_114,cds_5y,29,-13.849422461983922,-20.237293451680546,1.016602916923438,-29.060696454768816,10.600318154599686
fiscal_114,cds_5y,30,-13.716219047791856,-20.07172860429583,0.6928113290696887,-29.301815928773603,9.902462715831103
fiscal_114,cds_5y,31,-13.49961680146771,-19.83914996942784,0.46095591981258754,-29.622416245006185,8.754061903131777
fiscal_114,cds_5y,32,-13.207277081663849,-19.6414286317315,0.6117136339661279,-29.617506440268457,8.564749412617479
fiscal_114,cds_5y,33,-12.846884567834058,-19.54703575230703,0.5076074537161096,-28.892859852397848,8.270670809477224
fiscal_114,cds_5y,34,-12.426425675407371,-19.38926665017781,0.6509528571613672,-28.54125053744185,7.486770439626442
fiscal_114,cds_5y,35,-11.95332740329233,-19.043891914710493,0.5555158062014988,-27.991824059253787,7.146813586092125
fiscal_114,cds_5y,36,-11.434654742780989,-18.98045759099041,0.8552588833256038,-27.496112169860073,6.863750304667892
fiscal_114,cds_5y,37,-10.877427428506143,-18.475965138341405,1.2168326800684233,-27.214702887441536,6.6407730851601485
fiscal_114,cds_5y,38,-10.288365445889006,-17.72987570226544,1.49587006223651,-26.714456846985684,6.70103019207344
fiscal_114,cds_5y,39,-9.673816545946552,-17.53373468081759,1.5814873105793712,-26.428800389745696,6.8298673109397665
fiscal_114,cds_5y,40,-9.039888989628492,-17.090002180570995,1.8282388863896322,-25.632695647493467,7.038630128666087
fiscal_114,cds_5y,41,-8.392406113865452,-16.425819045620194,2.163355978755741,-24.93690579948265,7.5371101891554915
fiscal_114,cds_5y,42,-7.736836842536891,-16.123269188077966,2.5584399659344075,-24.71617965122077,8.143232739873913
fiscal_114,cds_5y,43,-7.078326132413738,-15.59116884888141,3.0098930625538514,-24.34068602950102,8.670973170530926
fiscal_114,cds_5y,44,-6.421695914299155,-15.390942937210024,3.4315795046998856,-23.623843526930578,8.90628395134625
fiscal_114,cds_5y,45,-5.771412185607694,-14.74624376659358,3.873756616285254,-22.618959528394765,9.682717616829512
fiscal_114,cds_5y,46,-5.131584484791984,-14.34103670587097,4.271938320388678,-22.182268439187848,10.371155682030661
fiscal_114,cds_5y,47,-4.505971558737673,-13.723369613066723,4.759477687120403,-22.222035809286492,11.668581967452507
fiscal_114,cds_5y,48,-3.897972355181693,-13.107947237847181,5.382384411934571,-21.437496365393304,12.055779457794843
fiscal_114,fiscal_dbgg,0,-0.1561313175109501,-0.2642857294842523,0.032369823459193564,-0.35606080932859735,0.1096461939029349
fiscal_114,fiscal_dbgg,1,-0.196743854307206,-0.3117302385992631,0.01743243713872722,-0.419052545469088,0.12665523125123143
fiscal_114,fiscal_dbgg,2,-0.4183016244440794,-0.5157755818574821,-0.11974441833369315,-0.648156597988114,0.013490306691066684
fiscal_114,fiscal_dbgg,3,-0.45954527082392155,-0.5732621607521033,-0.10825931492505905,-0.6963432165313966,0.024907027101817584
fiscal_114,fiscal_dbgg,4,-0.5173650648750835,-0.6246622778326558,-0.11500048861228387,-0.7904937708779853,0.02213794787193019
fiscal_114,fiscal_dbgg,5,-0.6172575524933904,-0.7481751559503881,-0.1806481215879958,-0.9549350395714832,-0.013617442946534414
fiscal_114,fiscal_dbgg,6,-0.6820695963976584,-0.8305362020378358,-0.23086039229871336,-1.0387502505167105,-0.042262641369860646
fiscal_114,fiscal_dbgg,7,-0.7051532996923112,-0.9006165088403983,-0.23503848743280548,-1.1432533964118714,-0.05867483282458746
fiscal_114,fiscal_dbgg,8,-0.7397275364999207,-0.9602930684469508,-0.2599886862422504,-1.218777326934604,-0.0747911488705087
fiscal_114,fiscal_dbgg,9,-0.7561810336700887,-1.0115174322219782,-0.2732706261426918,-1.2803543729784106,-0.060308082793343286
fiscal_114,fiscal_dbgg,10,-0.7491064152672711,-1.0544238316907113,-0.2731545637537495,-1.323476427730977,-0.0682713560523755
fiscal_114,fiscal_dbgg,11,-0.7366397209979388,-1.0662019624181618,-0.2789994430227857,-1.3967185231413117,-0.08331143874490023
fiscal_114,fiscal_dbgg,12,-0.7152387985268776,-1.0864439277040094,-0.2752654970253281,-1.428455031305035,-0.08958145618556619
fiscal_114,fiscal_dbgg,13,-0.6818364421972593,-1.0922431006071,-0.25662581237760235,-1.4098929367111446,-0.0755218039356744
fiscal_114,fiscal_dbgg,14,-0.6415659528057559,-1.085417929182605,-0.24208117444133131,-1.3957846637382896,-0.06167596075004814
fiscal_114,fiscal_dbgg,15,-0.5964941720529068,-1.0390627207745509,-0.22598712378855296,-1.3983410833265786,-0.0397494550786406
fiscal_114,fiscal_dbgg,16,-0.5458090361985574,-1.0099212975805698,-0.21017022518689393,-1.3542139388168521,-0.0017549955351240638
fiscal_114,fiscal_dbgg,17,-0.49117830600835843,-0.9684486492296964,-0.18573070177951892,-1.3306575110098482,0.03059757083366199
fiscal_114,fiscal_dbgg,18,-0.4343932599459939,-0.9255661202402286,-0.15704846131956146,-1.3086269568316056,0.07072065429025041
fiscal_114,fiscal_dbgg,19,-0.3758139257842863,-0.8811601128826168,-0.11842062721291763,-1.2748024005186807,0.09859360627143236
fiscal_114,fiscal_dbgg,20,-0.3160904338012664,-0.8503113210895779,-0.07124805121958386,-1.2421757949783503,0.14187166855566857
fiscal_114,fiscal_dbgg,21,-0.2562870615994751,-0.8007508445797429,-0.023819526667703043,-1.1641428761909016,0.19181282985012635
fiscal_114,fiscal_dbgg,22,-0.19697048521656044,-0.7387379104661087,0.006364836079690192,-1.1120053588188756,0.24323788695147447
fiscal_114,fiscal_dbgg,23,-0.1385306942636644,-0.6936925772273544,0.05006068668641577,-1.0667613086402359,0.2914517983975029
fiscal_114,fiscal_dbgg,24,-0.08154696109820174,-0.648130538578408,0.09340777062302388,-1.0181655433586299,0.34407807266945284
fiscal_114,fiscal_dbgg,25,-0.02646239517378076,-0.5958469208088691,0.13191006739808747,-0.9714638118937651,0.38547584673646906
fiscal_114,fiscal_dbgg,26,0.02644187231797181,-0.5473693871009148,0.1742881979976077,-0.9238627148119142,0.4353229767410584
fiscal_114,fiscal_dbgg,27,0.07685758823891335,-0.5015099206410789,0.21385362180291276,-0.840004437417024,0.48149439307275943
fiscal_114,fiscal_dbgg,28,0.12451149480916587,-0.4526875410935586,0.25053885558004485,-0.8027577515698536,0.5413966530919276
fiscal_114,fiscal_dbgg,29,0.1692222835122306,-0.4026067563290012,0.303373720138696,-0.7543247580979502,0.5626110025577781
fiscal_114,fiscal_dbgg,30,0.2108364444104487,-0.36279176110561545,0.3478003232827609,-0.6772075173766279,0.6014228634981625
fiscal_114,fiscal_dbgg,31,0.24922119002553877,-0.3259813853573854,0.3804324389380794,-0.628350051524343,0.6244418578133664
fiscal_114,fiscal_dbgg,32,0.28429242026056595,-0.29124969363372083,0.4042152833868138,-0.5859261769315744,0.6492050958161661
fiscal_114,fiscal_dbgg,33,0.31600035051988284,-0.2533933995073723,0.4294705641116672,-0.5320100952978293,0.6871734234071575
fiscal_114,fiscal_dbgg,34,0.34431695375280946,-0.22034958552037587,0.4529813598411836,-0.4730520327865755,0.7379975416434393
fiscal_114,fiscal_dbgg,35,0.3692434487247922,-0.18532540590363927,0.4822360638043269,-0.4428935876164335,0.7505819682479671
fiscal_114,fiscal_dbgg,36,0.39080885328146714,-0.15454802291572756,0.4951926781039653,-0.3949398507726837,0.7545393588643904
fiscal_114,fiscal_dbgg,37,0.4090628039670706,-0.12328565168423786,0.5047403428586874,-0.36623372144700517,0.7669601026124242
fiscal_114,fiscal_dbgg,38,0.4240752924762357,-0.10782233095389243,0.5280072874000575,-0.3319841352401658,0.7926840351623035
fiscal_114,fiscal_dbgg,39,0.435936459774913,-0.0813434974579101,0.5360506472264407,-0.29153044346614565,0.7847790731722006
fiscal_114,fiscal_dbgg,40,0.44475307367210265,-0.06706427179802582,0.5527575958311786,-0.26291922435180315,0.7908196906673924
fiscal_114,fiscal_dbgg,41,0.45064645728853625,-0.05551397649309357,0.5514576522442636,-0.23297703498895433,0.7889072765714767
fiscal_114,fiscal_dbgg,42,0.45375150648553353,-0.04393030826574516,0.5471526378137899,-0.20998719170339156,0.8004505717043532
fiscal_114,fiscal_dbgg,43,0.4542145909979539,-0.03268469267012492,0.5553647990231445,-0.20743494519557593,0.806364945103154
fiscal_114,fiscal_dbgg,44,0.45219146363827445,-0.027623356972037,0.5627674653183049,-0.19691532594215744,0.8092124866673464
fiscal_114,fiscal_dbgg,45,0.4478457941292168,-0.027296774899395793,0.5458991887402103,-0.18195670640720504,0.8032043226230925
fiscal_114,fiscal_dbgg,46,0.4413475167865346,-0.01944765078526195,0.5449236527782256,-0.18048345388630074,0.8059376038916843
fiscal_114,fiscal_dbgg,47,0.4328710520608762,-0.018893309777570873,0.5424128103722817,-0.17094045278555223,0.8064716112366052
fiscal_114,fiscal_dbgg,48,0.4225937909549567,-0.020912997996134455,0.5251171820652655,-0.16742896934553836,0.7943655163745997
fiscal_114,fiscal_dlsp,0,-0.6134638288882777,-0.7748075186411034,-0.48953400506458894,-0.891837571429165,-0.3989083909446591
fiscal_114,fiscal_dlsp,1,-0.6524598450576501,-0.8285929609513143,-0.48985945837772277,-0.9638975638728807,-0.38617533384107605
fiscal_114,fiscal_dlsp,2,-0.5704093202301893,-0.7421624749518289,-0.4028235014163304,-0.8645343770344462,-0.29416573211985225
fiscal_114,fiscal_dlsp,3,-0.7078605173388798,-0.8516674613798358,-0.48426405938415645,-0.9896770528334071,-0.37941643410309106
fiscal_114,fiscal_dlsp,4,-0.7205843926469598,-0.8694404290480837,-0.4693341746787978,-1.0407211986760598,-0.3587548810881269
fiscal_114,fiscal_dlsp,5,-0.6721085479411568,-0.8411221385209593,-0.41728594731653923,-1.0314326631988313,-0.30407189657469486
